id,path,model_name,hyp_text,score,is_best,ref_text
15,47684608462fba3.mp3,SeamlessM4T-v2 (HF),"Яны спявалі, як маленькія срэбныя флейты святога бога.",100.0,True,"Яны спявалі, як маленькія срэбныя флейты святога Бога,"
16,affe2f26986bd76.mp3,SeamlessM4T-v2 (HF),Я выбіраў сарочку і шкарпэткі.,100.0,True,Я выбіраў сарочку і шкарпэткі.
17,1c0537f131c2eef.mp3,SeamlessM4T-v2 (HF),"Хоць выбіраць асабліва не было з чаго: з некалькіх сарочак і пар шкарпэтак я выбіраў так, быццам іх было ў дваццаць разоў больш.",100.0,True,"Хоць выбіраць асабліва не было з чаго, з некалькіх сарочак і пар шкарпэтак я выбіраў так, быццам іх было ў дваццаць разоў больш."
18,2daa4bea6f018cf.mp3,SeamlessM4T-v2 (HF),"Насвістваючы, я павыкідваў усё з кішэні. Дробязь, нож, ключы,",97.34513274336283,True,"Насвістваючы, я павыкідваў усё з кішэняў: дробязь, нож, ключы,"
19,174ad4e97820e62.mp3,SeamlessM4T-v2 (HF),"Учорашняя паперка з імем дзяўчыны і нумарам тэлефона,",100.0,True,учорашняя паперка з імем дзяўчыны і нумарам тэлефона.
20,a4831391247c265.mp3,SeamlessM4T-v2 (HF),"Патрыцыя Холман?  Гм, дзе імя, Патрыцыя?",88.88888888888889,True,Патрыцыя Хольман. Дзіўнае імя. Патрыцыя.
21,c65fe032f9c41ee.mp3,SeamlessM4T-v2 (HF),Я паклаў паперку на стол.  Няўжо гэта сапраўды было ў чорта?,98.21428571428571,True,Я паклаў паперку на стол. Няўжо гэта сапраўды было ўчора?
22,1041f982d5f9c03.mp3,SeamlessM4T-v2 (HF),"Як далёка ўсё адышло, амаль забылася ў шэрым тумане алкаголю.",100.0,True,"Як далёка ўсё адышло, амаль забылася ў шэрым тумане алкаголю."
23,8e508c918c7d0ee.mp3,SeamlessM4T-v2 (HF),За выпіўкай. Жыццё было цудоўнае.,100.0,True,За выпіўкай жыццё было цудоўнае.
24,1bcf801e05106cb.mp3,SeamlessM4T-v2 (HF),"Ой, ты хутка рабіўся цэльным!",100.0,True,"Ой, ты хутка рабіўся цэльным."
25,5cddfdb1885616c.mp3,SeamlessM4T-v2 (HF),"А магчыма і не. Днём усё выглядала інакш, чым вечарам.",100.0,True,"А магчыма, і не. Днём усё выглядала інакш, чым вечарам."
26,e35509709cdb372.mp3,SeamlessM4T-v2 (HF),"Але паміж вечарам і раніцай зноў утвараліся прагалы, як быццам міналі гады.",100.0,True,"Але паміж вечарам і раніцай зноў утвараліся прагалы, як быццам міналі гады."
27,0cb8cca8aecf462.mp3,SeamlessM4T-v2 (HF),Я сунуў запіску пад стос кніжак.  Пазваніць?  Гм... Гм... Магчыма.,94.23076923076923,True,Я сунуў запіску пад стос кніжак. Пазваніць? Магчыма.
28,b08e6858d2162b0.mp3,SeamlessM4T-v2 (HF),"Шырэйшы жыў, спакойны быў, задаволены.",78.48101265822784,True,"Шчыра кажучы, я жыў спакойна і быў задаволены."
29,7911c70a371de4f.mp3,SeamlessM4T-v2 (HF),Даволі хапіла шуму ў апошнія гады.,100.0,True,Даволі хапіла шуму ў апошнія гады.
30,37c7be4649d64d1.mp3,SeamlessM4T-v2 (HF),"Толькі не падпускаць нічога блізка да сэрца,  казаў Кёстэр.",92.03539823008849,True,"Толькі не падпускай нічога блізка да сэрца, гаварыў Кёстэр."
31,f0383208bf65f1b.mp3,SeamlessM4T-v2 (HF),"Тое, што падпусціш, захочаш утрымаць, а ўтрымаць нельга нічога.",100.0,True,"Тое, што падпусціш, захочаш утрымаць, а ўтрымаць нельга нічога."
32,4a45b5157e2b703.mp3,SeamlessM4T-v2 (HF),У гэты час у суседнім пакоі пачаўся ранішні верхал.,100.0,True,У гэты час у суседнім пакоі пачаўся ранішні верхал.
33,00aa0f990a4f2f1.mp3,SeamlessM4T-v2 (HF),"На хвілінку я прыслухаўся. Сварыліся муж з жонкай. Хасэ,",100.0,True,"На хвілінку я прыслухаўся. Сварыліся муж з жонкай, Хасэ."
34,8cc1f6ce11b006b.mp3,SeamlessM4T-v2 (HF),"Калі б яны мелі трохпакаёвую кватэру з кухняй для гаспадыні, дык а яшчэ дзіця, магчыма, гэта была б шчаслівая сям'я.",98.65470852017937,True,"Калі б яны мелі трохпакаёвую кватэру з кухняй для гаспадыні, ды каб яшчэ дзіця, магчыма, гэта была б шчаслівая сям'я."
35,cbf86d26664bf7f.mp3,SeamlessM4T-v2 (HF),"Я шукаў капялюш, які, відаць, учора не куды закінуў.",98.94736842105263,True,"Я шукаў капялюш, які, відаць, учора некуды закінуў."
36,0d9dbbf879016a8.mp3,SeamlessM4T-v2 (HF),І яны ўжо пяць гадоў жылі тут у маленькім пакоічыку.  Гэта былі не дрэнныя людзі.,95.42483660130719,True,Яны ўжо пяць гадоў жылі тут у маленькім пакойчыку. Гэта былі нядрэнныя людзі.
37,c4ad28d72a25118.mp3,SeamlessM4T-v2 (HF),Яны ўвесь час натыкаліся адно на аднаго.,100.0,True,Яны ўвесь час натыкаліся адно на аднаго.
38,ed0b4007e062e27.mp3,SeamlessM4T-v2 (HF),"Але кватэра каштавала шмат грошай, а дзіцё ў гэтыя ненадзейныя гадзіны.",93.33333333333333,True,"Але кватэра каштавала шмат грошай, а дзіця ў гэтыя ненадзейныя часы,"
39,9954c28528416c8.mp3,SeamlessM4T-v2 (HF),"Жонка стала істэрычкай, а муж увесь час баяўся страціць сваё месца,",100.0,True,"Жонка стала істэрычкай, а муж увесь час баяўся страціць сваё месца."
40,29479acc2ad320d.mp3,SeamlessM4T-v2 (HF),"Тады б, капцы! Яму было сорак пяць гадоў.",100.0,True,Тады б капцы. Яму было сорак пяць гадоў.
41,f3b96b107dd67ea.mp3,SeamlessM4T-v2 (HF),беспрацоўнага? Яго ўжо больш ніхто не прыняў бы. У гэтым была бяда.,100.0,True,Беспрацоўнага яго ўжо больш ніхто не прыняў бы. У гэтым была бяда.
42,60e232baa6284c5.mp3,SeamlessM4T-v2 (HF),"Я хацеў ціхенька ўцячы, але пачуўся стук у дзверы ў пакой,",87.3015873015873,True,"Я хацеў ціхенька ўцячы, але пачуўся стук у дзверы, у пакой уваліўся Хасэ."
43,fba79717851e195.mp3,SeamlessM4T-v2 (HF),"Раней чалавек страчваў пазіцыі па волі, і заўсёды з'яўляліся новыя магчымасці, каб падняцца.",99.42857142857143,True,"Раней чалавек страчваў пазіцыі паволі, і заўсёды з'яўляліся новыя магчымасці, каб падняцца."
44,61757673779d721.mp3,SeamlessM4T-v2 (HF),А сёння за кожным звальненнем адразу прадонне вечнага беспрацоўя.,100.0,True,А сёння за кожным звальненнем адразу прадонне вечнага беспрацоўя.
45,386213b981ec898.mp3,SeamlessM4T-v2 (HF),і ўся хася і ён плюхнуўся ў крэсла я больш,66.66666666666667,True,Ён плюхнуўся ў крэсла.
46,684dfcee8da35e9.mp3,SeamlessM4T-v2 (HF),"Сціплы, старанны служач.",100.0,True,"Сціплы, старанны служач."
47,959a08f8e473582.mp3,SeamlessM4T-v2 (HF),"Я вытрываю. Гэта быў, па сутнасці, мяккі чалавек,",90.9090909090909,True,"Я больш не вытрываю. Гэта быў па сутнасці мяккі чалавек,"
48,4756aed899755c2.mp3,SeamlessM4T-v2 (HF),Але якраз такім было сёння цяжэй за ўсіх.,100.0,True,Але якраз такім было сёння цяжэй за ўсіх.
49,b24bedb10e8ee23.mp3,SeamlessM4T-v2 (HF),Да ім бадай было заўжды найцяжэй,96.875,True,"Ды ім, бадай, было заўжды найцяжэй."
50,94ff33f5699fc69.mp3,SeamlessM4T-v2 (HF),Сціпласць і стараннасць ацэньваюцца належным чынам толькі ў рамана.,99.24812030075188,True,Сціпласць і стараннасць ацэньваюцца належным чынам толькі ў раманах.
51,371716685d401b2.mp3,SeamlessM4T-v2 (HF),"Ну, толькі падумайце: у канторы зноў два звальненьні, наступны я, вось, убачыце, я...",99.33774834437085,True,"Ну толькі падумайце, у канторы зноў два звальненні. Наступны я. Вось убачыце, я!"
52,7981c566f1ebc17.mp3,SeamlessM4T-v2 (HF),У гэтым страху ён жыў з пачатку месяца да наступнага. Я наліў яму чарку гарэлкі,100.0,True,У гэтым страху ён жыў з пачатку месяца да наступнага. Я наліў яму чарку гарэлкі.
53,722f720a41893f9.mp3,SeamlessM4T-v2 (HF),Ён тросся ўсім целам. Некалі ён зламаецца. Гэта было відавочна.,100.0,True,Ён тросся ўсім целам. Некалі ён зламаецца. Гэта было відавочна.
54,b70b20652bb3708.mp3,SeamlessM4T-v2 (HF),Больш у яго не было пра што гаварыць. Ды яшчэ гэтыя заўсёдныя папрокі.,100.0,True,Больш у яго не было пра што гаварыць. Ды яшчэ гэтыя заўсёдныя папрокі.
55,986af6043e98748.mp3,SeamlessM4T-v2 (HF),"Магчыма, жонка папракнула яго за сваё вартае жалю існаванне.",100.0,True,"Магчыма, жонка папракнула яго за сваё вартае жалю існаванне."
56,7305b54760d0d0f.mp3,SeamlessM4T-v2 (HF),"Ёй было сорак два гады, і яна ўжо амаль адцвіла і расплылася, але не выглядала такой зношанай,",98.88888888888889,True,"Ёй было сорак два гады, яна ўжо амаль адцвіла і расплылася, але не выглядала такой зношанай,"
57,a8b5c928ab69732.mp3,SeamlessM4T-v2 (HF),Яе прыгнятаў страх недалёкай старасці.,100.0,True,Яе прыгнятаў страх недалёкай старасці.
58,9011b88d7fdb882.mp3,SeamlessM4T-v2 (HF),"Нешта раіць не мела сэнсу. Слухайце, хас.",98.7012987012987,True,"Нешта раіць не мела сэнсу. Слухайце, Хасэ."
59,aa1919b536f6cb8.mp3,SeamlessM4T-v2 (HF),Пасядзіце тут спакойна колькі вам захочацца. Мне трэба пайсці.,100.0,True,"Пасядзіце тут спакойна, колькі вам захочацца, мне трэба пайсці."
60,f56ef85a1a5fc53.mp3,SeamlessM4T-v2 (HF),"Калі вам болей да густу каньяк, ён у шафе, тут ром, там ляжаць газеты.",96.96969696969697,True,"Калі вам больш да густу каньяк, ён у шафе, тут ром. Там ляжаць газеты."
61,925b9099ccdb992.mp3,SeamlessM4T-v2 (HF),"А пад вечар пойдзеце куды-небудзь з жонкай з гэтых чатырох сцен, ну хоць бы ў кіно.",100.0,True,"А пад вечар пойдзеце куды-небудзь з жонкай з гэтых чатырох сцен, ну хоць бы ў кіно."
62,d8568f4ec87cfb1.mp3,SeamlessM4T-v2 (HF),"Сёння галоўнае  забыцца, а для гэтага не разважаць.",100.0,True,"Сёння галоўнае забыцца, а для гэтага не разважаць."
63,b73a5891c7eeed1.mp3,SeamlessM4T-v2 (HF),"Гэта будзе каштаваць вам столькі ж, колькі дзве гадзіны ў кафэ, а атрымаеце куды больш.",100.0,True,"Гэта будзе каштаваць вам столькі ж, колькі дзве гадзіны ў кафэ, а атрымаеце куды больш."
64,2601f8c04290d60.mp3,SeamlessM4T-v2 (HF),"Адчуваючы дакор і сумненне, я паляпаў яго па плячы.",93.75,True,"Адчуваючы дакор сумлення, я паляпаў яго па плячы."
65,8b1f8a34413c2e8.mp3,SeamlessM4T-v2 (HF),"Побач дзверы былі адчынены. Жанчына ўскліпвала так гучна, што можна было пачуць надворку. Я ішоў праз калідор,",98.13084112149532,True,"Побач дзверы былі адчынены. Жанчына ўсхліпвала так гучна, што можна было пачуць з надворку. Я ішоў праз калідор."
66,968d69122998643.mp3,SeamlessM4T-v2 (HF),Няхай сабе кіно заўсёды выручае. Там кожны можа памарыць.,100.0,True,"Няхай сабе, кіно заўсёды выручае. Там кожны можа памарыць."
67,f805231dbd23b1d.mp3,SeamlessM4T-v2 (HF),"Наступныя дзверы былі прачынены. Адтуль падслухоўвалі, пахла духамі.",98.4375,True,Наступныя дзверы былі прачынены. Адтуль падслухвалі. Пахла духамі.
68,fb0237647892bfe.mp3,SeamlessM4T-v2 (HF),Адзін раз у тыдзень шэф дыктаваў ёй да раніцы.,100.0,True,Адзін раз у тыдзень шэф дыктаваў ёй да раніцы.
69,d0ad75eb7ded578.mp3,SeamlessM4T-v2 (HF),"Тут жыла Эрна Бёніх, сакратарка. Выгляд Мела занадта элегантны,",100.0,True,"Тут жыла Эрна Бёніх, сакратарка. Выгляд мела занадта элегантны,"
70,ee70da49e5533dd.mp3,SeamlessM4T-v2 (HF),"Назаўтра ў яе бываў вельмі дрэнны настрой, затое яна кожны вечар хадзіла на танцы.",98.13664596273291,True,"Назаўтра ў яго бываў вельмі дрэнны настрой, затое яна кожны вечар хадзіла на танцы."
71,d1d8f77df999202.mp3,SeamlessM4T-v2 (HF),"Каб не было танцаў, не варта было б і жыць, гаварыла яна. У яе былі два сябры.",100.0,True,"Каб не было танцаў, не варта было б і жыць, гаварыла яна. У яе былі два сябры."
72,17b188f116bdda3.mp3,SeamlessM4T-v2 (HF),"Адзін кахаў яе і прыносіў кветкі, другога кахала яна і давала яму грошы.",100.0,True,"Адзін кахаў яе і прыносіў кветкі, другога кахала яна і давала яму грошы."
73,e91eb7042738487.mp3,SeamlessM4T-v2 (HF),"Побач у пакоі жыў ротмістр граф арлаў рускі эмігрант, келнер, статыст на кіназдымках,",98.18181818181819,True,"Побач у пакоі жыў ротмістр, граф Арлоў, рускі эмігрант, кельнер, статыст на кіназдымках,"
74,a32c0db2076c810.mp3,SeamlessM4T-v2 (HF),Ён выдатна граў на гітары.,98.0392156862745,True,Ён выдатна іграў на гітары.
75,60d80e3587586ac.mp3,SeamlessM4T-v2 (HF),Кожны вечар ён маліўся казанскай божай маці,100.0,True,"Кожны вечар ён маліўся Казанскай Божай Маці,"
76,f19a1d2c8c387f7.mp3,SeamlessM4T-v2 (HF),На падпітку быў плак сівы.,95.83333333333334,True,Нападпітку быў плаксівы.
77,5dbe6e5d2875e22.mp3,SeamlessM4T-v2 (HF),"Наступныя дзверы: Фрау Бэндэр, медыцынская сястра ў доме малюткі,",98.38709677419355,True,"Наступныя дзверы, фраў Бэндэр, медыцынская сястра ў доме малюткі."
78,d2f69cc9ae2bce2.mp3,SeamlessM4T-v2 (HF),"Узрост  пяцьдзесят гадоў. Муж загінуў на вайне,",100.0,True,"Узрост, пяцьдзесят гадоў. Муж загінуў на вайне."
79,a98df9bc579e467.mp3,SeamlessM4T-v2 (HF),"Яшчэ, побач, Мюллер, казначай-пенсіянер, сакратар таварыства філатэлісту.",95.52238805970148,True,"Яшчэ побач Мюлер, казначэй-пенсіянер, сакратар таварыства філатэлістаў."
80,9d4d0240eaa513e.mp3,SeamlessM4T-v2 (HF),"Жывая калекцыя марак, больш нічога.  Шчаслівы чалавек! У апошнія дзверы я пастукаў.",100.0,True,"Жывая калекцыя марак, больш нічога. Шчаслівы чалавек. У апошнія дзверы я пастукаў."
81,54dae4e8eae0256.mp3,SeamlessM4T-v2 (HF),"Ён быў студэнтам другога курса. Каб скончыць гэтыя чатыры семестры,",96.12403100775194,True,"Ён быў студэнт другога курса. Каб закончыць гэтыя чатыры семестры,"
82,78b9983e0b26bf4.mp3,SeamlessM4T-v2 (HF),"Як справа, Георгі? Нічога новага?  Георгі блок пахітаў галавой,",96.61016949152543,True,"Як справы, Георгій? Нічога новага? Георгій Блок пахітаў галавой."
83,f786320aaa47fc7.mp3,SeamlessM4T-v2 (HF),"Заробленыя грошы скончыліся, і хопіць яшчэ месяцы на два.",99.09909909909909,True,Заробленыя грошы скончыліся. Іх хопіць яшчэ месяцы на два.
84,eff468f25a9b775.mp3,SeamlessM4T-v2 (HF),і ён спрабаваў так і сяк ну дзе небыць уладкавацца,74.69879518072288,True,"Ён спрабаваў так-сяк, ну дзе-небудзь"
85,908328a1397270f.mp3,SeamlessM4T-v2 (HF),"На руднік ён не мог вярнуцца, там цяпер ужо хапала сваіх беспрацоўных.",100.0,True,"На руднік ён не мог вярнуцца, там цяпер ужо хапала сваіх беспрацоўных."
86,a3306ee2050a848.mp3,SeamlessM4T-v2 (HF),Тыдзень ён распаўсюджваў рэкламныя лісткі маргарынавай фабрыкі.,100.0,True,Тыдзень ён распаўсюджваў рэкламныя лісткі маргарынавай фабрыкі.
87,10ffc37c8246ed3.mp3,SeamlessM4T-v2 (HF),Але фабрыка збанкрутавала.,100.0,True,Але фабрыка збанкрутавала.
88,ae04acabf1b697e.mp3,SeamlessM4T-v2 (HF),Неўзабаве ён атрымаў месца разносчыка газет.,97.67441860465115,True,Неўзабаве ён атрымаў месца разношчыка газет.
89,ab79f14089ae42d.mp3,SeamlessM4T-v2 (HF),"Уздыхнуў быў з палёгкай. Праз тры дні яго спынілі двое ў касках, адабралі газеты",99.35483870967742,True,"Уздыхнуў бы з палёгкай, праз тры дні яго спынілі двое ў касках, адабралі газеты,"
90,4572432e988d013.mp3,SeamlessM4T-v2 (HF),Няма чаго лезці. У іх саміх хапае беспрацоўных.,100.0,True,Няма чаго лезці. У іх саміх хапае беспрацоўных.
91,b6e9c7fa64dbea2.mp3,SeamlessM4T-v2 (HF),"І ўсё-такі ён выйшаў наступнай раніцай, хоць ужо давялося заплаціць за падраныя газеты.",96.47058823529412,True,"І ўсё-такі ён выйшаў на наступнай раніцы, хоць ужо давялося заплаціць за падраныя газеты."
92,466cc012475a02a.mp3,SeamlessM4T-v2 (HF),Нехта збіў яго веласіпедам.,100.0,True,Нехта збіў яго веласіпедам.
93,c2c62cc07718d1b.mp3,SeamlessM4T-v2 (HF),"Газеты паляцелі ў гразь, зноў заплаціў дзве маркі.",100.0,True,"Газеты паляцелі ў гразь, зноў заплаціў дзве маркі."
94,ba89191e7afe48c.mp3,SeamlessM4T-v2 (HF),Ён пайшоў трэці раз і... вярнуўся з раздраным касцюмам і разбітым,99.2,True,Ён пайшоў трэці раз і вярнуўся з разадраным касцюмам і разбітым
95,ae190c883bd72be.mp3,SeamlessM4T-v2 (HF),Вось тады і ён здаўся.,95.0,True,Вось тады ён здаўся.
96,760136e1a6b4d1d.mp3,SeamlessM4T-v2 (HF),"Зараз у адчаі сядзеў у пакоі, зубрыў, як вар'ят, быццам гэта мела нейкі сэнс.",98.63013698630137,True,"Зараз у адчаі сядзеў у пакоі і зубрыў як вар'ят, быццам гэта мела нейкі сэнс."
97,3c2ba3d74ab5dfa.mp3,SeamlessM4T-v2 (HF),Ён еў раз на дзень.,100.0,True,Ён еў раз на дзень.
98,272572bd11de974.mp3,SeamlessM4T-v2 (HF),пра гэта ім не мела значэння закончыць ён астатнія курсы ці не на працу можна было адрозніваць не раней,93.59605911330048,True,"Пры гэтым не мела значэння, закончыць ён астатнія курсы ці не, на працу можна было разлічваць не раней,"
99,0cc549f5ccdcfe7.mp3,SeamlessM4T-v2 (HF),"Я ўжо тады і заўважыў пасля рудніка, калі не займацца кожны дзень, адразу саб'ецца з тропамі.",93.10344827586206,True,"Я ўжо тады заўважыў, пасля рудніка, калі не займацца кожны дзень, адразу саб'ешся з тропу,"
