id,path,score,ref_text,hyp_text,status,verification_status,model_used,norm_ref,norm_hyp,model_results
34,e1c30e9d894e644.mp3,98.46153846153847,Неўзабаве пачулася выццё ў адказ.,Неўзабаве пачулася ўвыццё ў адказ:,processed,correct,manual,неўзабаве пачулася выццё ў адказ,неўзабаве пачулася ўвыццё ў адказ,"{""imported_csv"": {""hyp_text"": ""Неўзабаве пачулася ўвыццё ў адказ:"", ""score"": 98.46153846153847, ""norm_ref"": ""неўзабаве пачулася выццё ў адказ"", ""norm_hyp"": ""неўзабаве пачулася ўвыццё ў адказ""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Неўзабаве пачулося выццё ў адказ."", ""score"": 96.875, ""norm_ref"": ""неўзабаве пачулася выццё ў адказ"", ""norm_hyp"": ""неўзабаве пачулося выццё ў адказ""}, ""gemini-2.5-flash"": {""hyp_text"": ""Ніўзабаве пачулася выццё ў адказ."", ""score"": 96.875, ""norm_ref"": ""неўзабаве пачулася выццё ў адказ"", ""norm_hyp"": ""ніўзабаве пачулася выццё ў адказ""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Незабаве пачулася выццё ваўка."", ""score"": 88.52459016393442, ""norm_ref"": ""неўзабаве пачулася выццё ў адказ"", ""norm_hyp"": ""незабаве пачулася выццё ваўка""}, ""gemini-2.5-pro"": {""hyp_text"": ""Незабаве пачулася выццё ваўка."", ""score"": 88.52459016393442, ""norm_ref"": ""неўзабаве пачулася выццё ў адказ"", ""norm_hyp"": ""незабаве пачулася выццё ваўка""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Неўзабаве пачулася выццё ваўка з"", ""score"": 90.625, ""norm_ref"": ""неўзабаве пачулася выццё ў адказ"", ""norm_hyp"": ""неўзабаве пачулася выццё ваўка з""}, ""imported_manual"": {""hyp_text"": ""Неўзабаве пачулася ўвыццё ў адказ:"", ""score"": 98.46153846153847, ""norm_ref"": ""неўзабаве пачулася выццё ў адказ"", ""norm_hyp"": ""неўзабаве пачулася ўвыццё ў адказ""}}"
35,9f66bb0ee841524.mp3,100.0,"Яно таксама даносілася аднекуль ззаду, але на гэты раз лявей.","Яно таксама даносілася аднекуль ззаду, але на гэты раз лявей.",processed,correct,imported_csv,яно таксама даносілася аднекуль ззаду але на гэты раз лявей,яно таксама даносілася аднекуль ззаду але на гэты раз лявей,"{""imported_csv"": {""hyp_text"": ""Яно таксама даносілася аднекуль ззаду, але на гэты раз лявей."", ""score"": 100.0, ""norm_ref"": ""яно таксама даносілася аднекуль ззаду але на гэты раз лявей"", ""norm_hyp"": ""яно таксама даносілася аднекуль ззаду але на гэты раз лявей""}}"
36,671b851594ab423.mp3,100.0,"За намі гоняцца, Біл, сказаў той, што ішоў наперадзе."," За намі гоняцца, Біл,  сказаў той, што ішоў наперадзе.",processed,correct,imported_csv,за намі гоняцца біл сказаў той што ішоў наперадзе,за намі гоняцца біл сказаў той што ішоў наперадзе,"{""imported_csv"": {""hyp_text"": "" За намі гоняцца, Біл,  сказаў той, што ішоў наперадзе."", ""score"": 100.0, ""norm_ref"": ""за намі гоняцца біл сказаў той што ішоў наперадзе"", ""norm_hyp"": ""за намі гоняцца біл сказаў той што ішоў наперадзе""}}"
37,4b42d11ab4055ed.mp3,100.0,"Дзічыны мала, адказаў яго таварыш.","— Дзічыны мала, — адказаў яго таварыш.",processed,correct,gemini-3-pro-preview,дзічыны мала адказаў яго таварыш,дзічыны мала адказаў яго таварыш,"{""imported_csv"": {""hyp_text"": ""Дзічыны мала,  адмовіў яго таварыш."", ""score"": 87.5, ""norm_ref"": ""дзічыны мала адказаў яго таварыш"", ""norm_hyp"": ""дзічыны мала адмовіў яго таварыш""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Дзеці, мала, адказаў яго таварыш."", ""score"": 90.32258064516128, ""norm_ref"": ""дзічыны мала адказаў яго таварыш"", ""norm_hyp"": ""дзеці мала адказаў яго таварыш""}, ""gemini-2.5-flash"": {""hyp_text"": ""Дзячыны мала, адказаў яго таварыш."", ""score"": 96.875, ""norm_ref"": ""дзічыны мала адказаў яго таварыш"", ""norm_hyp"": ""дзячыны мала адказаў яго таварыш""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Дзяўчыны мала, — адказаў яго таварыш."", ""score"": 95.38461538461537, ""norm_ref"": ""дзічыны мала адказаў яго таварыш"", ""norm_hyp"": ""дзяўчыны мала адказаў яго таварыш""}, ""gemini-2.5-pro"": {""hyp_text"": ""Дзяўчыны мала, — адказаў яго таварыш."", ""score"": 95.38461538461537, ""norm_ref"": ""дзічыны мала адказаў яго таварыш"", ""norm_hyp"": ""дзяўчыны мала адказаў яго таварыш""}, ""gemini-3-pro-preview"": {""hyp_text"": ""— Дзічыны мала, — адказаў яго таварыш."", ""score"": 100.0, ""norm_ref"": ""дзічыны мала адказаў яго таварыш"", ""norm_hyp"": ""дзічыны мала адказаў яго таварыш""}, ""imported_gemini-3-pro-preview"": {""hyp_text"": ""— Дзічыны мала, — адказаў яго таварыш."", ""score"": 100.0, ""norm_ref"": ""дзічыны мала адказаў яго таварыш"", ""norm_hyp"": ""дзічыны мала адказаў яго таварыш""}}"
38,10f983812677314.mp3,100.0,Вось ужо колькі дзён я не бачыў ні аднаго трусінага следу.,Вось ужо колькі дзён я не бачыў ні аднаго трусінага следу.,processed,correct,imported_csv,вось ужо колькі дзён я не бачыў ні аднаго трусінага следу,вось ужо колькі дзён я не бачыў ні аднаго трусінага следу,"{""imported_csv"": {""hyp_text"": ""Вось ужо колькі дзён я не бачыў ні аднаго трусінага следу."", ""score"": 100.0, ""norm_ref"": ""вось ужо колькі дзён я не бачыў ні аднаго трусінага следу"", ""norm_hyp"": ""вось ужо колькі дзён я не бачыў ні аднаго трусінага следу""}}"
39,e4769bbd1fdc464.mp3,100.0,"Яны змоўклі, але ўсё яшчэ напружана прыслухоўваліся да выцця,","Яны змоўклі, але ўсё яшчэ напружана прыслухоўваліся да выцця",processed,correct,imported_csv,яны змоўклі але ўсё яшчэ напружана прыслухоўваліся да выцця,яны змоўклі але ўсё яшчэ напружана прыслухоўваліся да выцця,"{""imported_csv"": {""hyp_text"": ""Яны змоўклі, але ўсё яшчэ напружана прыслухоўваліся да выцця"", ""score"": 100.0, ""norm_ref"": ""яны змоўклі але ўсё яшчэ напружана прыслухоўваліся да выцця"", ""norm_hyp"": ""яны змоўклі але ўсё яшчэ напружана прыслухоўваліся да выцця""}}"
40,dd5dd414c7b8fed.mp3,100.0,"Труна, пастаўленая каля агню,","Труна, пастаўленая каля агню.",processed,correct,imported_csv,труна пастаўленая каля агню,труна пастаўленая каля агню,"{""imported_csv"": {""hyp_text"": ""Труна, пастаўленая каля агню."", ""score"": 100.0, ""norm_ref"": ""труна пастаўленая каля агню"", ""norm_hyp"": ""труна пастаўленая каля агню""}}"
41,775d9a9ce3f9803.mp3,100.0,"Як толькі сцямнела, яны павярнулі сабак да невялічкай кучкі",як толькі сцямнела яны павярнулі сабак да невялічкай кучкі,processed,correct,imported_csv,як толькі сцямнела яны павярнулі сабак да невялічкай кучкі,як толькі сцямнела яны павярнулі сабак да невялічкай кучкі,"{""imported_csv"": {""hyp_text"": ""як толькі сцямнела яны павярнулі сабак да невялічкай кучкі"", ""score"": 100.0, ""norm_ref"": ""як толькі сцямнела яны павярнулі сабак да невялічкай кучкі"", ""norm_hyp"": ""як толькі сцямнела яны павярнулі сабак да невялічкай кучкі""}}"
42,8343eb0f98c2675.mp3,100.0,"Збіўшыся ў кучу па другі бок агню, сабакі раўлі і грызлі,","Збіўшыся ў кучу па другі бок агню, сабакі раўлі і грызлі.",processed,correct,gemini-2.5-flash,збіўшыся ў кучу па другі бок агню сабакі раўлі і грызлі,збіўшыся ў кучу па другі бок агню сабакі раўлі і грызлі,"{""imported_csv"": {""hyp_text"": ""збіўшыся ў кучу па другі бок агню сабакі роўлі і грызлі"", ""score"": 98.18, ""norm_ref"": ""збіўшыся ў кучу па другі бок агню сабакі раўлі і грызлі"", ""norm_hyp"": ""збіўшыся ў кучу па другі бок агню сабакі роўлі і грызлі""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Збябеўшыся ў кучу па другі бок агню, сабакі раўлі і грызлі"", ""score"": 96.42857142857143, ""norm_ref"": ""збіўшыся ў кучу па другі бок агню сабакі раўлі і грызлі"", ""norm_hyp"": ""збябеўшыся ў кучу па другі бок агню сабакі раўлі і грызлі""}, ""gemini-2.5-flash"": {""hyp_text"": ""Збіўшыся ў кучу па другі бок агню, сабакі раўлі і грызлі."", ""score"": 100.0, ""norm_ref"": ""збіўшыся ў кучу па другі бок агню сабакі раўлі і грызлі"", ""norm_hyp"": ""збіўшыся ў кучу па другі бок агню сабакі раўлі і грызлі""}, ""imported_gemini-2.5-flash"": {""hyp_text"": ""Збіўшыся ў кучу па другі бок агню, сабакі раўлі і грызлі."", ""score"": 100.0, ""norm_ref"": ""збіўшыся ў кучу па другі бок агню сабакі раўлі і грызлі"", ""norm_hyp"": ""збіўшыся ў кучу па другі бок агню сабакі раўлі і грызлі""}}"
43,b1d414d90007eae.mp3,100.0,"Нешта яны ўжо вельмі ціснуцца да агню, заўважыў Біл. Генры,"," Нешта, яны ўжо вельмі ціснуцца да агню,  заўважыў Біл. Генры",processed,correct,imported_csv,нешта яны ўжо вельмі ціснуцца да агню заўважыў біл генры,нешта яны ўжо вельмі ціснуцца да агню заўважыў біл генры,"{""imported_csv"": {""hyp_text"": "" Нешта, яны ўжо вельмі ціснуцца да агню,  заўважыў Біл. Генры"", ""score"": 100.0, ""norm_ref"": ""нешта яны ўжо вельмі ціснуцца да агню заўважыў біл генры"", ""norm_hyp"": ""нешта яны ўжо вельмі ціснуцца да агню заўважыў біл генры""}}"
44,31649f12ca2eebb.mp3,100.0,"Загаварыў ён толькі пасля таго, як сеў на труну і пачаў есці. Яны таксама сваю скуру берагуць.","Загаварыў ён толькі пасля таго, як сеў на труну і пачаў есці. Яны таксама сваю скуру берагуць.",processed,correct,imported_csv,загаварыў ён толькі пасля таго як сеў на труну і пачаў есці яны таксама сваю скуру берагуць,загаварыў ён толькі пасля таго як сеў на труну і пачаў есці яны таксама сваю скуру берагуць,"{""imported_csv"": {""hyp_text"": ""Загаварыў ён толькі пасля таго, як сеў на труну і пачаў есці. Яны таксама сваю скуру берагуць."", ""score"": 100.0, ""norm_ref"": ""загаварыў ён толькі пасля таго як сеў на труну і пачаў есці яны таксама сваю скуру берагуць"", ""norm_hyp"": ""загаварыў ён толькі пасля таго як сеў на труну і пачаў есці яны таксама сваю скуру берагуць""}}"
45,806169ea4d9ec79.mp3,99.17355371900827,"Ведаюць, што лепш з'есці, чым яго самога з'ядуць. Сабак не ашукаеш.","Ведаюць, што лепш з'есці, чым яго самога з'ядуць, сабак не шукаеш.",processed,correct,imported_csv,ведаюць што лепш зесці чым яго самога зядуць сабак не ашукаеш,ведаюць што лепш зесці чым яго самога зядуць сабак не шукаеш,"{""imported_csv"": {""hyp_text"": ""Ведаюць, што лепш з'есці, чым яго самога з'ядуць, сабак не шукаеш."", ""score"": 99.17355371900827, ""norm_ref"": ""ведаюць што лепш зесці чым яго самога зядуць сабак не ашукаеш"", ""norm_hyp"": ""ведаюць што лепш зесці чым яго самога зядуць сабак не шукаеш""}}"
46,29ff6c8ffb28dc0.mp3,100.0,Біл паківаў галавой. Хто іх ведае.,"Біл паківаў галавой, хто іх ведае.",processed,correct,imported_csv,біл паківаў галавой хто іх ведае,біл паківаў галавой хто іх ведае,"{""imported_csv"": {""hyp_text"": ""Біл паківаў галавой, хто іх ведае."", ""score"": 100.0, ""norm_ref"": ""біл паківаў галавой хто іх ведае"", ""norm_hyp"": ""біл паківаў галавой хто іх ведае""}}"
47,3da5be56ffbcf62.mp3,100.0,"Дык вось, я ўзяў шэсць рыб з мяшка.","Дык вось, я ўзяў шэсць рыб з мяшка.",processed,correct,imported_csv,дык вось я ўзяў шэсць рыб з мяшка,дык вось я ўзяў шэсць рыб з мяшка,"{""imported_csv"": {""hyp_text"": ""Дык вось, я ўзяў шэсць рыб з мяшка."", ""score"": 100.0, ""norm_ref"": ""дык вось я ўзяў шэсць рыб з мяшка"", ""norm_hyp"": ""дык вось я ўзяў шэсць рыб з мяшка""}}"
48,8eb9f4251f06d20.mp3,100.0,"Таварыш паглядзеў на яго з цікавасцю. Першы раз чую, каб ты сумняваўся ў іх розуме.","Таварыш паглядзеў на яго з цікавасцю. Першы раз чую, каб ты сумняваўся ў іх розуме.",processed,correct,gemini-2.5-flash,таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме,таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме,"{""imported_csv"": {""hyp_text"": ""Таварыш паглядзеў на яго з цікаўнасцю. Першы раз чую, каб ты сумняваўся ў іх розуме."", ""score"": 98.14, ""norm_ref"": ""таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме"", ""norm_hyp"": ""таварыш паглядзеў на яго з цікаўнасцю першы раз чую каб ты сумняваўся ў іх розуме""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Таварыш паглядзеў на яго з цікаўкасцю. Першы раз чую, каб ты сумняваўся ў іх розуме."", ""score"": 98.13664596273291, ""norm_ref"": ""таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме"", ""norm_hyp"": ""таварыш паглядзеў на яго з цікаўкасцю першы раз чую каб ты сумняваўся ў іх розуме""}, ""gemini-2.5-flash"": {""hyp_text"": ""Таварыш паглядзеў на яго з цікавасцю. Першы раз чую, каб ты сумняваўся ў іх розуме."", ""score"": 100.0, ""norm_ref"": ""таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме"", ""norm_hyp"": ""таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Таварыш паглядзеў на яго з цікаўнасцю. Першы раз чую, каб ты сумняваўся ў іх розуме."", ""score"": 98.13664596273291, ""norm_ref"": ""таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме"", ""norm_hyp"": ""таварыш паглядзеў на яго з цікаўнасцю першы раз чую каб ты сумняваўся ў іх розуме""}, ""gemini-2.5-pro"": {""hyp_text"": ""Таварыш паглядзеў на яго з цікаўнасцю. Першы раз чую, каб ты сумняваўся ў іх розуме."", ""score"": 98.13664596273291, ""norm_ref"": ""таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме"", ""norm_hyp"": ""таварыш паглядзеў на яго з цікаўнасцю першы раз чую каб ты сумняваўся ў іх розуме""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Таварыш паглядзеў на яго з цікаўнасцю. Першы раз чую, каб ты сумняваўся ў іх розуме."", ""score"": 98.13664596273291, ""norm_ref"": ""таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме"", ""norm_hyp"": ""таварыш паглядзеў на яго з цікаўнасцю першы раз чую каб ты сумняваўся ў іх розуме""}, ""imported_gemini-2.5-flash"": {""hyp_text"": ""Таварыш паглядзеў на яго з цікавасцю. Першы раз чую, каб ты сумняваўся ў іх розуме."", ""score"": 100.0, ""norm_ref"": ""таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме"", ""norm_hyp"": ""таварыш паглядзеў на яго з цікавасцю першы раз чую каб ты сумняваўся ў іх розуме""}}"
49,56aa706151e8954.mp3,100.0,"Генры, а ты не заўважыў, як сабакі грызліся, калі я карміў іх?","Генры.  А ты не заўважыў, як сабакі грызліся, калі я карміў іх?",processed,correct,imported_csv,генры а ты не заўважыў як сабакі грызліся калі я карміў іх,генры а ты не заўважыў як сабакі грызліся калі я карміў іх,"{""imported_csv"": {""hyp_text"": ""Генры.  А ты не заўважыў, як сабакі грызліся, калі я карміў іх?"", ""score"": 100.0, ""norm_ref"": ""генры а ты не заўважыў як сабакі грызліся калі я карміў іх"", ""norm_hyp"": ""генры а ты не заўважыў як сабакі грызліся калі я карміў іх""}}"
50,de90cf68edb575d.mp3,100.0,"Так, тузаніны было больш, чым заўсёды. Колькі ў нас сабак, Генры? Шэсць.","Так, тузаніны было больш, чым заўсёды. Колькі ў нас сабак, Генры? Шэсць.",processed,correct,gemini-3-flash-preview,так тузаніны было больш чым заўсёды колькі ў нас сабак генры шэсць,так тузаніны было больш чым заўсёды колькі ў нас сабак генры шэсць,"{""imported_csv"": {""hyp_text"": ""Так, то за Нэнай было больш, чым заўсёды. Колькі ў нас сабак, Генры? Шэсць."", ""score"": 93.33, ""norm_ref"": ""так тузаніны было больш чым заўсёды колькі ў нас сабак генры шэсць"", ""norm_hyp"": ""так то за нэнай было больш чым заўсёды колькі ў нас сабак генры шэсць""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Так, то заніне было больш чым заўсёды. Колькі ў нас сабак, Генры? Шэсць."", ""score"": 96.2406015037594, ""norm_ref"": ""так тузаніны было больш чым заўсёды колькі ў нас сабак генры шэсць"", ""norm_hyp"": ""так то заніне было больш чым заўсёды колькі ў нас сабак генры шэсць""}, ""gemini-2.5-flash"": {""hyp_text"": ""Так. То зані не было больш, чым заўсёды. Колькі ў нас сабак, Генры? Шэсць."", ""score"": 95.52238805970148, ""norm_ref"": ""так тузаніны было больш чым заўсёды колькі ў нас сабак генры шэсць"", ""norm_hyp"": ""так то зані не было больш чым заўсёды колькі ў нас сабак генры шэсць""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Так, тузаніны было больш, чым заўсёды. Колькі ў нас сабак, Генры? Шэсць."", ""score"": 100.0, ""norm_ref"": ""так тузаніны было больш чым заўсёды колькі ў нас сабак генры шэсць"", ""norm_hyp"": ""так тузаніны было больш чым заўсёды колькі ў нас сабак генры шэсць""}, ""imported_gemini-3-flash-preview"": {""hyp_text"": ""Так, тузаніны было больш, чым заўсёды. Колькі ў нас сабак, Генры? Шэсць."", ""score"": 100.0, ""norm_ref"": ""так тузаніны было больш чым заўсёды колькі ў нас сабак генры шэсць"", ""norm_hyp"": ""так тузаніны было больш чым заўсёды колькі ў нас сабак генры шэсць""}}"
51,e8d651c1c95f801.mp3,100.0,"Даў кожнаму сабаку па рыбіне. Аднаму не хапіла, Генры.","Даў кожнаму сабаку па рыбіне.
Аднаму не хапіла, Генры.",processed,correct,gemini-2.5-flash,даў кожнаму сабаку па рыбіне аднаму не хапіла генры,даў кожнаму сабаку па рыбіне аднаму не хапіла генры,"{""imported_csv"": {""hyp_text"": ""Даў кожнаму сабаку па рыбеня. Аднаму не хапіла, Генры."", ""score"": 96.08, ""norm_ref"": ""даў кожнаму сабаку па рыбіне аднаму не хапіла генры"", ""norm_hyp"": ""даў кожнаму сабаку па рыбеня аднаму не хапіла генры""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Даў кожнаму сабаку па рыбіня. Аднаму не хапіла, Генры."", ""score"": 98.0392156862745, ""norm_ref"": ""даў кожнаму сабаку па рыбіне аднаму не хапіла генры"", ""norm_hyp"": ""даў кожнаму сабаку па рыбіня аднаму не хапіла генры""}, ""gemini-2.5-flash"": {""hyp_text"": ""Даў кожнаму сабаку па рыбіне.\nАднаму не хапіла, Генры."", ""score"": 100.0, ""norm_ref"": ""даў кожнаму сабаку па рыбіне аднаму не хапіла генры"", ""norm_hyp"": ""даў кожнаму сабаку па рыбіне аднаму не хапіла генры""}, ""imported_gemini-2.5-flash"": {""hyp_text"": ""Даў кожнаму сабаку па рыбіне.\nАднаму не хапіла, Генры."", ""score"": 100.0, ""norm_ref"": ""даў кожнаму сабаку па рыбіне аднаму не хапіла генры"", ""norm_hyp"": ""даў кожнаму сабаку па рыбіне аднаму не хапіла генры""}}"
52,0d438a1d57624cc.mp3,100.0,"У нас шэсць сабак, паўтарыў той. Я дастаў шэсць рыб."," У нас шэсць сабак,  паўтарыў той.  Я дастаў шэсць рыб.",processed,correct,imported_csv,у нас шэсць сабак паўтарыў той я дастаў шэсць рыб,у нас шэсць сабак паўтарыў той я дастаў шэсць рыб,"{""imported_csv"": {""hyp_text"": "" У нас шэсць сабак,  паўтарыў той.  Я дастаў шэсць рыб."", ""score"": 100.0, ""norm_ref"": ""у нас шэсць сабак паўтарыў той я дастаў шэсць рыб"", ""norm_hyp"": ""у нас шэсць сабак паўтарыў той я дастаў шэсць рыб""}}"
53,573d9267528f520.mp3,100.0,"У нас толькі шэсць сабак, сказаў Генры.",У нас толькі шэсць сабак сказаў генры,processed,correct,imported_csv,у нас толькі шэсць сабак сказаў генры,у нас толькі шэсць сабак сказаў генры,"{""imported_csv"": {""hyp_text"": ""У нас толькі шэсць сабак сказаў генры"", ""score"": 100.0, ""norm_ref"": ""у нас толькі шэсць сабак сказаў генры"", ""norm_hyp"": ""у нас толькі шэсць сабак сказаў генры""}}"
54,a16cd69b82dcbf0.mp3,100.0,Аднавухаму рыбы не хапіла. Мне прыйшлося дастаць яшчэ адну рыбу.,"Аднавухаму рыбы не хапіла, мне прыйшлося дастаць яшчэ адну рыбу.",processed,correct,imported_csv,аднавухаму рыбы не хапіла мне прыйшлося дастаць яшчэ адну рыбу,аднавухаму рыбы не хапіла мне прыйшлося дастаць яшчэ адну рыбу,"{""imported_csv"": {""hyp_text"": ""Аднавухаму рыбы не хапіла, мне прыйшлося дастаць яшчэ адну рыбу."", ""score"": 100.0, ""norm_ref"": ""аднавухаму рыбы не хапіла мне прыйшлося дастаць яшчэ адну рыбу"", ""norm_hyp"": ""аднавухаму рыбы не хапіла мне прыйшлося дастаць яшчэ адну рыбу""}}"
55,27fb05fd02e1ec6.mp3,100.0,"Генры, я не кажу, што ўсе былі сабакі,","Генры, я не кажу, што ўсе былі сабакі.",processed,correct,imported_csv,генры я не кажу што ўсе былі сабакі,генры я не кажу што ўсе былі сабакі,"{""imported_csv"": {""hyp_text"": ""Генры, я не кажу, што ўсе былі сабакі."", ""score"": 100.0, ""norm_ref"": ""генры я не кажу што ўсе былі сабакі"", ""norm_hyp"": ""генры я не кажу што ўсе былі сабакі""}}"
56,e4a5c5288b708ac.mp3,100.0,"Генры перастаў жаваць, паглядзеў праз агонь на сабак і пералічыў іх. Зараз там толькі шэсць.","Генры перастаў жаваць, паглядзеў праз агонь на сабак і пералічыў іх.  Зараз там толькі шэсць.",processed,correct,imported_csv,генры перастаў жаваць паглядзеў праз агонь на сабак і пералічыў іх зараз там толькі шэсць,генры перастаў жаваць паглядзеў праз агонь на сабак і пералічыў іх зараз там толькі шэсць,"{""imported_csv"": {""hyp_text"": ""Генры перастаў жаваць, паглядзеў праз агонь на сабак і пералічыў іх.  Зараз там толькі шэсць."", ""score"": 100.0, ""norm_ref"": ""генры перастаў жаваць паглядзеў праз агонь на сабак і пералічыў іх зараз там толькі шэсць"", ""norm_hyp"": ""генры перастаў жаваць паглядзеў праз агонь на сабак і пералічыў іх зараз там толькі шэсць""}}"
57,d5a02e71b57b2d7.mp3,99.08256880733946,"Я бачыў, як адзін уцёк па снезе, сказаў Біл. А было іх сем."," Я бачыў, як адзін уцёк па снезе,  сказаў Біла,  было іх сем.",processed,correct,imported_csv,я бачыў як адзін уцёк па снезе сказаў біл а было іх сем,я бачыў як адзін уцёк па снезе сказаў біла было іх сем,"{""imported_csv"": {""hyp_text"": "" Я бачыў, як адзін уцёк па снезе,  сказаў Біла,  было іх сем."", ""score"": 99.08256880733946, ""norm_ref"": ""я бачыў як адзін уцёк па снезе сказаў біл а было іх сем"", ""norm_hyp"": ""я бачыў як адзін уцёк па снезе сказаў біла было іх сем""}}"
58,0c8744acd48b66a.mp3,98.7012987012987,"Генры зірнуў на яго са спачуваннем. Ой, хутчэй бы нам з табой дабрацца да месца.","Генры зірнуў на яго са спачуваннем.  Ай, хутчэй бы нам з табой дабрацца да месца.",processed,correct,imported_csv,генры зірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца,генры зірнуў на яго са спачуваннем ай хутчэй бы нам з табой дабрацца да месца,"{""imported_csv"": {""hyp_text"": ""Генры зірнуў на яго са спачуваннем.  Ай, хутчэй бы нам з табой дабрацца да месца."", ""score"": 98.7012987012987, ""norm_ref"": ""генры зірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца"", ""norm_hyp"": ""генры зірнуў на яго са спачуваннем ай хутчэй бы нам з табой дабрацца да месца""}, ""gemini-2.5-flash-lite"": {""hyp_text"": ""Я назірнуў на яго са спачуваннем. Ой, хутчэй бы нам з табой дабрацца да месца."", ""score"": 94.73684210526316, ""norm_ref"": ""генры зірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца"", ""norm_hyp"": ""я назірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца""}, ""gemini-2.5-flash"": {""hyp_text"": ""Я назірнуў на яго са спачуваннем. Ой, хутчэй бы нам з табой дабрацца да месца."", ""score"": 94.73684210526316, ""norm_ref"": ""генры зірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца"", ""norm_hyp"": ""я назірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Я зірнуў на яго са спачуваннем. Ой, хутчэй бы нам з табой дабрацца да месца."", ""score"": 96.0, ""norm_ref"": ""генры зірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца"", ""norm_hyp"": ""я зірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца""}, ""gemini-2.5-pro"": {""hyp_text"": ""Я назірнуў на яго са спачуваннем. Ой, хутчэй бы нам з табой дабрацца да месца."", ""score"": 94.73684210526316, ""norm_ref"": ""генры зірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца"", ""norm_hyp"": ""я назірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Error: 'NoneType' object has no attribute 'strip'"", ""score"": 9.917355371900827, ""norm_ref"": ""генры зірнуў на яго са спачуваннем ой хутчэй бы нам з табой дабрацца да месца"", ""norm_hyp"": ""error nonetype object has no attribute strip""}}"
