id,path,score,ref_text,hyp_text,status,verification_status,model_used,norm_ref,norm_hyp,model_results
40,5d8a24d278bb90c.mp3,100.0,Вытрыманы ямайскі. Выдатна.,"
Вытрыманы ямайскі. Выдатна.",processed,correct,gemini-2.5-pro,вытрыманы ямайскі выдатна,вытрыманы ямайскі выдатна,"{""gemini-2.5-pro"": {""hyp_text"": ""\nВытрыманы ямайскі. Выдатна."", ""score"": 100.0, ""norm_ref"": ""вытрыманы ямайскі выдатна"", ""norm_hyp"": ""вытрыманы ямайскі выдатна""}, ""gemini-2.5-flash"": {""hyp_text"": ""Вытрыманы, ямайскі. Выдатна."", ""score"": 100.0, ""norm_ref"": ""вытрыманы ямайскі выдатна"", ""norm_hyp"": ""вытрыманы ямайскі выдатна""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Вытрыманы, ямайскі. Выдатна."", ""score"": 100.0, ""norm_ref"": ""вытрыманы ямайскі выдатна"", ""norm_hyp"": ""вытрыманы ямайскі выдатна""}, ""imported_csv"": {""hyp_text"": ""Вытрыманы ямайскі. Выдатна."", ""score"": 100.0, ""norm_ref"": ""вытрыманы ямайскі выдатна"", ""norm_hyp"": ""вытрыманы ямайскі выдатна""}, ""imported_gemini-2.5-pro"": {""hyp_text"": ""\nВытрыманы ямайскі. Выдатна."", ""score"": 100.0, ""norm_ref"": ""вытрыманы ямайскі выдатна"", ""norm_hyp"": ""вытрыманы ямайскі выдатна""}}"
41,20e833d848a2ed5.mp3,97.2972972972973,Пілі калі-небудзь гэты? А няўжо ж? Яна аблізала вусны. Ром.,Пілі калі-небудзь гэты... Ха... а няўжо ж... Яна аблізала вусны. Ром...,processed,incorrect,batch_gemini-3-pro-preview,пілі калінебудзь гэты а няўжо ж яна аблізала вусны ром,пілі калінебудзь гэты ха а няўжо ж яна аблізала вусны ром,"{""gemini-2.5-pro"": {""hyp_text"": ""пілі калі-небудзь гэты? Ха, а няўжо ж? Яна аблізала вусны. Ром"", ""score"": 97.2972972972973, ""norm_ref"": ""пілі калінебудзь гэты а няўжо ж яна аблізала вусны ром"", ""norm_hyp"": ""пілі калінебудзь гэты ха а няўжо ж яна аблізала вусны ром""}, ""gemini-2.5-flash"": {""hyp_text"": ""Калі-небудзь гэты... Ха! А не ўрош. Яна аблізала вусны. Ром!"", ""score"": 84.90566037735849, ""norm_ref"": ""пілі калінебудзь гэты а няўжо ж яна аблізала вусны ром"", ""norm_hyp"": ""калінебудзь гэты ха а не ўрош яна аблізала вусны ром""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Калі-небудзь гэты... Ха! А не ўрош. Яна аблізала вусны. Ром!"", ""score"": 84.90566037735849, ""norm_ref"": ""пілі калінебудзь гэты а няўжо ж яна аблізала вусны ром"", ""norm_hyp"": ""калінебудзь гэты ха а не ўрош яна аблізала вусны ром""}, ""imported_csv"": {""hyp_text"": "" Пілі калі-небудзь гэты? Ха! А няўжо ж? І яна аблізала ў вусны.  Ром!"", ""score"": 93.91304347826087, ""norm_ref"": ""пілі калінебудзь гэты а няўжо ж яна аблізала вусны ром"", ""norm_hyp"": ""пілі калінебудзь гэты ха а няўжо ж і яна аблізала ў вусны ром""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Пілі калі-небудзь гэты... Ха! А няўжо ж! Яна аблізала вусны. Ром."", ""score"": 97.2972972972973, ""norm_ref"": ""пілі калінебудзь гэты а няўжо ж яна аблізала вусны ром"", ""norm_hyp"": ""пілі калінебудзь гэты ха а няўжо ж яна аблізала вусны ром""}, ""imported_batch_gemini-3-flash-preview"": {""hyp_text"": ""Вось вербальная транскрыпцыя аўдыязапісу:\n\n— Пілі калі-небудзь гэта?\n— Ха! Аняўжо ж!\nЯна аблізала вусны.\n— Ром!"", ""score"": 70.19867549668875, ""norm_ref"": ""пілі калінебудзь гэты а няўжо ж яна аблізала вусны ром"", ""norm_hyp"": ""вось вербальная транскрыпцыя аўдыязапісу пілі калінебудзь гэта ха аняўжо ж яна аблізала вусны ром""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Пілі калі-небудзь гэты... Ха... а няўжо ж... Яна аблізала вусны. Ром..."", ""score"": 97.2972972972973, ""norm_ref"": ""пілі калінебудзь гэты а няўжо ж яна аблізала вусны ром"", ""norm_hyp"": ""пілі калінебудзь гэты ха а няўжо ж яна аблізала вусны ром""}}"
42,5457a82fcf1e394.mp3,94.73684210526316,"Ну, тады выпіце чарку. Я? Яна адхіснулася.","— Гм? Тады выпіце чарку.
— Я?! — яна адхіснулася.",processed,incorrect,batch_gemini-3-pro-preview,ну тады выпіце чарку я яна адхіснулася,гм тады выпіце чарку я яна адхіснулася,"{""gemini-2.5-pro"": {""hyp_text"": ""- Тады выпіце чарку.\n- Я?\nЯна адхіснулася."", ""score"": 95.89041095890411, ""norm_ref"": ""ну тады выпіце чарку я яна адхіснулася"", ""norm_hyp"": ""тады выпіце чарку я яна адхіснулася""}, ""gemini-2.5-flash"": {""hyp_text"": ""М?\nТады вып'еце чарку?\nЯ?\nЯна адхіснулася."", ""score"": 93.33333333333333, ""norm_ref"": ""ну тады выпіце чарку я яна адхіснулася"", ""norm_hyp"": ""м тады выпеце чарку я яна адхіснулася""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""М?\nТады вып'еце чарку?\nЯ?\nЯна адхіснулася."", ""score"": 93.33333333333333, ""norm_ref"": ""ну тады выпіце чарку я яна адхіснулася"", ""norm_hyp"": ""м тады выпеце чарку я яна адхіснулася""}, ""imported_csv"": {""hyp_text"": "" Ну, тады выпіце чарпку.  Я?  і яна адхіснулася."", ""score"": 96.20253164556962, ""norm_ref"": ""ну тады выпіце чарку я яна адхіснулася"", ""norm_hyp"": ""ну тады выпіце чарпку я і яна адхіснулася""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Ну, тады выпіце чарку! Я? — і надхіснулася."", ""score"": 93.33333333333333, ""norm_ref"": ""ну тады выпіце чарку я яна адхіснулася"", ""norm_hyp"": ""ну тады выпіце чарку я і надхіснулася""}, ""imported_batch_gemini-3-flash-preview"": {""hyp_text"": ""Вось транскрыпцыя аўдыёзапісу:\n\n— М?\n— Тады выпіце чарку.\n— Я?!\n— І натхнулася."", ""score"": 62.745098039215684, ""norm_ref"": ""ну тады выпіце чарку я яна адхіснулася"", ""norm_hyp"": ""вось транскрыпцыя аўдыёзапісу м тады выпіце чарку я і натхнулася""}, ""gemini-3-pro-preview"": {""hyp_text"": ""— Гм? Тады выпіце чарку.\n— Я?! — яна адхіснулася."", ""score"": 94.73684210526316, ""norm_ref"": ""ну тады выпіце чарку я яна адхіснулася"", ""norm_hyp"": ""гм тады выпіце чарку я яна адхіснулася""}}"
43,ff09f9abffc3945.mp3,100.0,"Пан Локамп, гэта зашмат.","Пан Локамп, гэта зашмат.",processed,correct,batch_gemini-3-flash-preview,пан локамп гэта зашмат,пан локамп гэта зашмат,"{""gemini-2.5-pro"": {""hyp_text"": ""Ван-Лонг-комп. Гэта ж шмат."", ""score"": 75.55555555555556, ""norm_ref"": ""пан локамп гэта зашмат"", ""norm_hyp"": ""ванлонгкомп гэта ж шмат""}, ""gemini-2.5-flash"": {""hyp_text"": ""гэты зашмат."", ""score"": 60.60606060606061, ""norm_ref"": ""пан локамп гэта зашмат"", ""norm_hyp"": ""гэты зашмат""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""гэты зашмат."", ""score"": 60.60606060606061, ""norm_ref"": ""пан локамп гэта зашмат"", ""norm_hyp"": ""гэты зашмат""}, ""imported_csv"": {""hyp_text"": ""Пан-локамп, гэта зашмат!"", ""score"": 97.67441860465115, ""norm_ref"": ""пан локамп гэта зашмат"", ""norm_hyp"": ""панлокамп гэта зашмат""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Пан Локамп, гэта зашмат."", ""score"": 100.0, ""norm_ref"": ""пан локамп гэта зашмат"", ""norm_hyp"": ""пан локамп гэта зашмат""}, ""imported_batch_gemini-3-flash-preview"": {""hyp_text"": ""План Локамп — гэта зашмат."", ""score"": 97.77777777777777, ""norm_ref"": ""пан локамп гэта зашмат"", ""norm_hyp"": ""план локамп гэта зашмат""}}"
44,a809fefb6d84543.mp3,100.0,Вы смаліце мяне гарачым жалезам.,Вы смаліце мяне гарачым жалезам.,processed,correct,gemini-2.5-pro,вы смаліце мяне гарачым жалезам,вы смаліце мяне гарачым жалезам,"{""gemini-2.5-pro"": {""hyp_text"": ""Вы смаліце мяне гарачым жалезам."", ""score"": 100.0, ""norm_ref"": ""вы смаліце мяне гарачым жалезам"", ""norm_hyp"": ""вы смаліце мяне гарачым жалезам""}, ""gemini-2.5-flash"": {""hyp_text"": ""Вы смаліце мне гарачым жалезам."", ""score"": 98.36065573770492, ""norm_ref"": ""вы смаліце мяне гарачым жалезам"", ""norm_hyp"": ""вы смаліце мне гарачым жалезам""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Вы смаліце мне гарачым жалезам."", ""score"": 98.36065573770492, ""norm_ref"": ""вы смаліце мяне гарачым жалезам"", ""norm_hyp"": ""вы смаліце мне гарачым жалезам""}, ""imported_csv"": {""hyp_text"": ""Вы смаліце мяне гарачым жалезам."", ""score"": 100.0, ""norm_ref"": ""вы смаліце мяне гарачым жалезам"", ""norm_hyp"": ""вы смаліце мяне гарачым жалезам""}, ""imported_gemini-2.5-pro"": {""hyp_text"": ""Вы смаліце мяне гарачым жалезам."", ""score"": 100.0, ""norm_ref"": ""вы смаліце мяне гарачым жалезам"", ""norm_hyp"": ""вы смаліце мяне гарачым жалезам""}}"
45,a1e4dd5a564a7bb.mp3,100.0,"Старая, што сп'е як злодзей ваш каньяк,","Старая што, сп'е, як злодзей, ваш каньяк?",processed,correct,imported_csv,старая што спе як злодзей ваш каньяк,старая што спе як злодзей ваш каньяк,"{""gemini-2.5-pro"": {""hyp_text"": ""Старае, што спіць, як злодзей, важка ніяк."", ""score"": 83.78378378378379, ""norm_ref"": ""старая што спе як злодзей ваш каньяк"", ""norm_hyp"": ""старае што спіць як злодзей важка ніяк""}, ""gemini-2.5-flash"": {""hyp_text"": ""Старая што спіць, як злодзей, важка ніяк."", ""score"": 86.48648648648648, ""norm_ref"": ""старая што спе як злодзей ваш каньяк"", ""norm_hyp"": ""старая што спіць як злодзей важка ніяк""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Старая што спіць, як злодзей, важка ніяк."", ""score"": 86.48648648648648, ""norm_ref"": ""старая што спе як злодзей ваш каньяк"", ""norm_hyp"": ""старая што спіць як злодзей важка ніяк""}, ""imported_csv"": {""hyp_text"": ""Старая што, сп'е, як злодзей, ваш каньяк?"", ""score"": 100.0, ""norm_ref"": ""старая што спе як злодзей ваш каньяк"", ""norm_hyp"": ""старая што спе як злодзей ваш каньяк""}}"
46,8d2629c7da64181.mp3,100.0,"Святы, святы. Лепш памерці, чым стрываць такое. Ну што ж.","Святы. Святы, лепш памерці, чым стрываць такое. Ну, што ж.",processed,correct,gemini-2.5-pro,святы святы лепш памерці чым стрываць такое ну што ж,святы святы лепш памерці чым стрываць такое ну што ж,"{""gemini-2.5-pro"": {""hyp_text"": ""Святы. Святы, лепш памерці, чым стрываць такое. Ну, што ж."", ""score"": 100.0, ""norm_ref"": ""святы святы лепш памерці чым стрываць такое ну што ж"", ""norm_hyp"": ""святы святы лепш памерці чым стрываць такое ну што ж""}, ""gemini-2.5-flash"": {""hyp_text"": ""Святы! Святы! Лепш памерці, чым стрываць такое. Ну, што ж."", ""score"": 100.0, ""norm_ref"": ""святы святы лепш памерці чым стрываць такое ну што ж"", ""norm_hyp"": ""святы святы лепш памерці чым стрываць такое ну што ж""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Святы! Святы! Лепш памерці, чым стрываць такое. Ну, што ж."", ""score"": 100.0, ""norm_ref"": ""святы святы лепш памерці чым стрываць такое ну што ж"", ""norm_hyp"": ""святы святы лепш памерці чым стрываць такое ну што ж""}, ""imported_csv"": {""hyp_text"": ""Святы! Святы! Лепш памерці, чым стрываць такое! Ну што ж,"", ""score"": 100.0, ""norm_ref"": ""святы святы лепш памерці чым стрываць такое ну што ж"", ""norm_hyp"": ""святы святы лепш памерці чым стрываць такое ну што ж""}, ""imported_gemini-2.5-pro"": {""hyp_text"": ""Святы. Святы, лепш памерці, чым стрываць такое. Ну, што ж."", ""score"": 100.0, ""norm_ref"": ""святы святы лепш памерці чым стрываць такое ну што ж"", ""norm_hyp"": ""святы святы лепш памерці чым стрываць такое ну што ж""}}"
47,6108a11f04169ae.mp3,100.0,"Я зрабіў выгляд, што адстаўляю чарку. Ну добра, добра. Яна паспешліва схапіла яе.","Я зрабіў выгляд, што адстаўляю чарку. Ну, добра, добра! Яна паспешліва схапіла яе.",processed,correct,gemini-2.5-pro,я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспешліва схапіла яе,я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспешліва схапіла яе,"{""gemini-2.5-pro"": {""hyp_text"": ""Я зрабіў выгляд, што адстаўляю чарку. Ну, добра, добра! Яна паспешліва схапіла яе."", ""score"": 100.0, ""norm_ref"": ""я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспешліва схапіла яе"", ""norm_hyp"": ""я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспешліва схапіла яе""}, ""gemini-2.5-flash"": {""hyp_text"": ""Я зрабіў выгляд, што адстаўляю чарку. Ну, добра, добра. Яна паспяшліва схапіла яе."", ""score"": 98.68421052631578, ""norm_ref"": ""я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспешліва схапіла яе"", ""norm_hyp"": ""я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспяшліва схапіла яе""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Я зрабіў выгляд, што адстаўляю чарку. Ну, добра, добра. Яна паспяшліва схапіла яе."", ""score"": 98.68421052631578, ""norm_ref"": ""я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспешліва схапіла яе"", ""norm_hyp"": ""я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспяшліва схапіла яе""}, ""imported_csv"": {""hyp_text"": ""Я зрабіў выгляд, што адстаўляю чаргу. Ну, добра, добра! Яна паспешліва схапіла яе."", ""score"": 98.68421052631578, ""norm_ref"": ""я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспешліва схапіла яе"", ""norm_hyp"": ""я зрабіў выгляд што адстаўляю чаргу ну добра добра яна паспешліва схапіла яе""}, ""imported_gemini-2.5-pro"": {""hyp_text"": ""Я зрабіў выгляд, што адстаўляю чарку. Ну, добра, добра! Яна паспешліва схапіла яе."", ""score"": 100.0, ""norm_ref"": ""я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспешліва схапіла яе"", ""norm_hyp"": ""я зрабіў выгляд што адстаўляю чарку ну добра добра яна паспешліва схапіла яе""}}"
48,f075aa2bc869a4e.mp3,100.0,"Нельга адмаўляцца ад дабра, нават калі не разумееш за што. На здароўе!","Нельга адмаўляцца ад дабра, нават калі не разумееш, за што. На здароўе",processed,correct,gemini-2.5-pro,нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе,нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе,"{""gemini-2.5-pro"": {""hyp_text"": ""Нельга адмаўляцца ад дабра, нават калі не разумееш, за што. На здароўе"", ""score"": 100.0, ""norm_ref"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе"", ""norm_hyp"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе""}, ""gemini-2.5-flash"": {""hyp_text"": ""Нельга адмаўляцца ад дабра, нават калі не разумееш за што. На здароўе!"", ""score"": 100.0, ""norm_ref"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе"", ""norm_hyp"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Нельга адмаўляцца ад дабра, нават калі не разумееш за што. На здароўе!"", ""score"": 100.0, ""norm_ref"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе"", ""norm_hyp"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе""}, ""imported_csv"": {""hyp_text"": ""Нельга адмаўляцца ад дабра, нават калі не разумееш за што. На строгае!"", ""score"": 94.02985074626866, ""norm_ref"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе"", ""norm_hyp"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на строгае""}, ""imported_gemini-2.5-pro"": {""hyp_text"": ""Нельга адмаўляцца ад дабра, нават калі не разумееш, за што. На здароўе"", ""score"": 100.0, ""norm_ref"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе"", ""norm_hyp"": ""нельга адмаўляцца ад дабра нават калі не разумееш за што на здароўе""}}"
49,81f0aaffccc0e1e.mp3,97.14285714285714,"А можа, у вас дзень нараджэння? Так, Мацільда, адгадала.","А можа, у вас дзень нараджэння?
Так, Мацільда, адгадала.
Ой!",processed,incorrect,batch_gemini-3-pro-preview,а можа у вас дзень нараджэння так мацільда адгадала,а можа у вас дзень нараджэння так мацільда адгадала ой,"{""gemini-2.5-pro"": {""hyp_text"": ""А можа, у вас дзень нараджэння?\nТак, Мацільда, адгадала.\nОй"", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}, ""gemini-2.5-flash"": {""hyp_text"": ""А можа, у вас дзень нараджэння? Так, Мацільда, адгадала. Ой."", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""А можа, у вас дзень нараджэння? Так, Мацільда, адгадала. Ой."", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}, ""imported_csv"": {""hyp_text"": ""А можа, у вас дзень нараджэння? Так, Мацільда, адгадала. Ой,"", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}, ""gemini-3-flash-preview"": {""hyp_text"": ""— А можа, у вас дзень нараджэння?\n— Так, Мацільда, адгадала.\n— Ой!"", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}, ""imported_batch_gemini-3-flash-preview"": {""hyp_text"": ""— А можа, у вас дзень нараджэння?\n— Так, Мацільда, адгадала.\n— Ой!"", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}, ""gemini-3-pro-preview"": {""hyp_text"": ""А можа, у вас дзень нараджэння?\nТак, Мацільда, адгадала.\nОй!"", ""score"": 97.14285714285714, ""norm_ref"": ""а можа у вас дзень нараджэння так мацільда адгадала"", ""norm_hyp"": ""а можа у вас дзень нараджэння так мацільда адгадала ой""}}"
50,e0dba774665b488.mp3,100.0,Яна сціснула мне руку і пачала трэсці.,яна сціснула мне руку і пачала трэсці.,processed,correct,gemini-2.5-flash,яна сціснула мне руку і пачала трэсці,яна сціснула мне руку і пачала трэсці,"{""gemini-2.5-pro"": {""hyp_text"": ""Яна сціснула мне рукою, пачала трэсці."", ""score"": 93.15068493150685, ""norm_ref"": ""яна сціснула мне руку і пачала трэсці"", ""norm_hyp"": ""яна сціснула мне рукою пачала трэсці""}, ""gemini-2.5-flash"": {""hyp_text"": ""яна сціснула мне руку і пачала трэсці."", ""score"": 100.0, ""norm_ref"": ""яна сціснула мне руку і пачала трэсці"", ""norm_hyp"": ""яна сціснула мне руку і пачала трэсці""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""яна сціснула мне руку і пачала трэсці."", ""score"": 100.0, ""norm_ref"": ""яна сціснула мне руку і пачала трэсці"", ""norm_hyp"": ""яна сціснула мне руку і пачала трэсці""}, ""imported_csv"": {""hyp_text"": ""і яна сціснула мне руку і пачала трэсці"", ""score"": 97.36842105263158, ""norm_ref"": ""яна сціснула мне руку і пачала трэсці"", ""norm_hyp"": ""і яна сціснула мне руку і пачала трэсці""}, ""imported_gemini-2.5-flash"": {""hyp_text"": ""яна сціснула мне руку і пачала трэсці."", ""score"": 100.0, ""norm_ref"": ""яна сціснула мне руку і пачала трэсці"", ""norm_hyp"": ""яна сціснула мне руку і пачала трэсці""}}"
51,05368cf8ea45805.mp3,100.0,"Я, я так расчулена. Ой,",Я я так расчулена. Ой.,processed,correct,gemini-2.5-pro,я я так расчулена ой,я я так расчулена ой,"{""gemini-2.5-pro"": {""hyp_text"": ""Я я так расчулена. Ой."", ""score"": 100.0, ""norm_ref"": ""я я так расчулена ой"", ""norm_hyp"": ""я я так расчулена ой""}, ""gemini-2.5-flash"": {""hyp_text"": ""Я, я так расчулена."", ""score"": 91.89189189189189, ""norm_ref"": ""я я так расчулена ой"", ""norm_hyp"": ""я я так расчулена""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Я, я так расчулена."", ""score"": 91.89189189189189, ""norm_ref"": ""я я так расчулена ой"", ""norm_hyp"": ""я я так расчулена""}, ""imported_csv"": {""hyp_text"": ""Я я так расчулена ой"", ""score"": 100.0, ""norm_ref"": ""я я так расчулена ой"", ""norm_hyp"": ""я я так расчулена ой""}, ""imported_gemini-2.5-pro"": {""hyp_text"": ""Я я так расчулена. Ой."", ""score"": 100.0, ""norm_ref"": ""я я так расчулена ой"", ""norm_hyp"": ""я я так расчулена ой""}}"
52,bec97755f69da27.mp3,100.0,"Ну я ж вас люблю, як сына. Цудоўна.","Ну, я ж вас люблю, як сына.
Цудоўна.",processed,correct,gemini-2.5-pro,ну я ж вас люблю як сына цудоўна,ну я ж вас люблю як сына цудоўна,"{""gemini-2.5-pro"": {""hyp_text"": ""Ну, я ж вас люблю, як сына.\nЦудоўна."", ""score"": 100.0, ""norm_ref"": ""ну я ж вас люблю як сына цудоўна"", ""norm_hyp"": ""ну я ж вас люблю як сына цудоўна""}, ""gemini-2.5-flash"": {""hyp_text"": ""Ну, я ж вас люблю, як сына. Цудоўна."", ""score"": 100.0, ""norm_ref"": ""ну я ж вас люблю як сына цудоўна"", ""norm_hyp"": ""ну я ж вас люблю як сына цудоўна""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Ну, я ж вас люблю, як сына. Цудоўна."", ""score"": 100.0, ""norm_ref"": ""ну я ж вас люблю як сына цудоўна"", ""norm_hyp"": ""ну я ж вас люблю як сына цудоўна""}, ""imported_csv"": {""hyp_text"": ""Ну я ж вас люблю як сына цудоўна"", ""score"": 100.0, ""norm_ref"": ""ну я ж вас люблю як сына цудоўна"", ""norm_hyp"": ""ну я ж вас люблю як сына цудоўна""}, ""imported_gemini-2.5-pro"": {""hyp_text"": ""Ну, я ж вас люблю, як сына.\nЦудоўна."", ""score"": 100.0, ""norm_ref"": ""ну я ж вас люблю як сына цудоўна"", ""norm_hyp"": ""ну я ж вас люблю як сына цудоўна""}}"
53,539d436a3882386.mp3,98.68421052631578,"Віншую ад усяго сэрца, каб грошы не выводзіліся, пан Локамп. Яна выцерла вусны.","Віншую ад усяго сэрца, каб грошы не выводзіліся, пан Локамп. Яна выцерла вусны. Я...",processed,incorrect,batch_gemini-3-pro-preview,віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны,віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны я,"{""gemini-2.5-pro"": {""hyp_text"": ""Віншую ад усяго сэрца, каб грошы не выводзіліся, пан Локам. Яна выцерла вусны я."", ""score"": 98.01324503311258, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локам яна выцерла вусны я""}, ""gemini-2.5-flash"": {""hyp_text"": ""Віншую ад усяго сэрца. Каб грошы не выводзіліся, пан Локам. Яна выцерла вусны я."", ""score"": 98.01324503311258, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локам яна выцерла вусны я""}, ""imported_batch_gemini-2.5-flash"": {""hyp_text"": ""Віншую ад усяго сэрца. Каб грошы не выводзіліся, пан Локам. Яна выцерла вусны я."", ""score"": 98.01324503311258, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локам яна выцерла вусны я""}, ""imported_csv"": {""hyp_text"": ""Віншую ад усяго сэрца, каб грошы не выводзіліся пан-локам, і яна выцерла вусны я."", ""score"": 96.05263157894737, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""віншую ад усяго сэрца каб грошы не выводзіліся панлокам і яна выцерла вусны я""}, ""gemini-3-flash-preview"": {""hyp_text"": ""Віншую ад усяго сэрца, каб грошы не выводзіліся, пан Локамп. Яна выцерла вусны. Я..."", ""score"": 98.68421052631578, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны я""}, ""imported_batch_gemini-3-flash-preview"": {""hyp_text"": ""Вось транскрыпцыя аўдыя:\n\n«Віншую ад усяго сэрца, каб грошы не выводзіліся, пан Локамп. Яна выцерла вусны. Я...»"", ""score"": 85.22727272727273, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""вось транскрыпцыя аўдыя віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны я""}, ""gemini-3-pro-preview"": {""hyp_text"": ""Віншую ад усяго сэрца, каб грошы не выводзіліся, пан Локамп. Яна выцерла вусны. Я..."", ""score"": 98.68421052631578, ""norm_ref"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны"", ""norm_hyp"": ""віншую ад усяго сэрца каб грошы не выводзіліся пан локамп яна выцерла вусны я""}}"
